	ORDER_ID	SUBORDER_ID	SUBPRODUCT_ID	EQUIPMENT_ID 	MAKE_TIME	UNIT	EQUIPMENT_MODE	SETUP_TIME	IS_PRESENT	START_TIME	END_TIME
15499	order_49	suborder_10362	subproduct_1269	equip_3	66	kg	mode_0	684	0	0	0
15500	order_29	suborder_1217	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15501	order_29	suborder_1306	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15502	order_29	suborder_1330	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15503	order_29	suborder_2881	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15504	order_431	suborder_3018	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15505	order_29	suborder_3034	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15506	order_431	suborder_4653	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15507	order_29	suborder_5068	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15508	order_29	suborder_6966	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15509	order_431	suborder_7718	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15510	order_29	suborder_7980	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15511	order_29	suborder_9437	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15512	order_29	suborder_9454	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15513	order_431	suborder_10164	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15514	order_431	suborder_10779	subproduct_1312	equip_3	71	kg	mode_0	684	0	0	0
15515	order_170	suborder_1383	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15516	order_170	suborder_1516	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15517	order_213	suborder_3759	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15518	order_213	suborder_4020	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15519	order_170	suborder_5132	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15520	order_213	suborder_5698	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15521	order_170	suborder_6233	subproduct_1459	equip_3	66	kg	mode_0	684	1	2021-12-18 06:59:00	2021-12-18 19:29:00
15522	order_213	suborder_8890	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15523	order_170	suborder_9068	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15524	order_213	suborder_9080	subproduct_1459	equip_3	66	kg	mode_0	684	0	0	0
15525	order_50	suborder_1389	subproduct_1392	equip_3	66	kg	mode_0	684	1	2021-12-15 10:26:00	2021-12-15 22:56:00
15526	order_116	suborder_1552	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15527	order_27	suborder_1832	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15528	order_178	suborder_1838	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15529	order_454	suborder_1869	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15530	order_303	suborder_2114	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15531	order_236	suborder_2682	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15532	order_236	suborder_2770	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15533	order_250	suborder_2937	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15534	order_204	suborder_3221	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15535	order_7	suborder_3344	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15536	order_79	suborder_4322	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15537	order_24	suborder_4407	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15538	order_204	suborder_4611	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15539	order_67	suborder_4697	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15540	order_343	suborder_4736	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15541	order_7	suborder_5036	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15542	order_303	suborder_5501	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15543	order_24	suborder_6073	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15544	order_178	suborder_6280	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15545	order_343	suborder_6573	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15546	order_250	suborder_7230	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15547	order_50	suborder_7305	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15548	order_234	suborder_7370	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15549	order_454	suborder_7775	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15550	order_204	suborder_8012	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15551	order_192	suborder_8200	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15552	order_303	suborder_8229	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15553	order_454	suborder_8378	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15554	order_7	suborder_8397	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15555	order_79	suborder_8785	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15556	order_50	suborder_9039	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15557	order_236	suborder_9203	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15558	order_178	suborder_9256	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15559	order_27	suborder_9380	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15560	order_24	suborder_9513	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15561	order_116	suborder_9570	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15562	order_67	suborder_9635	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15563	order_118	suborder_9741	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15564	order_79	suborder_9906	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15565	order_27	suborder_9930	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15566	order_343	suborder_10115	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15567	order_304	suborder_10391	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15568	order_234	suborder_10628	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15569	order_118	suborder_10636	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15570	order_67	suborder_11020	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15571	order_250	suborder_11126	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15572	order_192	suborder_11215	subproduct_1392	equip_3	66	kg	mode_0	684	0	0	0
15573	order_348	suborder_1438	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15574	order_395	suborder_4325	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15575	order_248	suborder_4493	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15576	order_395	suborder_4711	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15577	order_395	suborder_5462	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15578	order_248	suborder_5697	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15579	order_348	suborder_5776	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15580	order_395	suborder_7118	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15581	order_348	suborder_7522	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15582	order_248	suborder_8867	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15583	order_248	suborder_9924	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15584	order_348	suborder_10993	subproduct_1458	equip_3	71	kg	mode_0	684	0	0	0
15585	order_72	suborder_1447	subproduct_3169	equip_3	70	kg	mode_0	684	0	0	0
15586	order_72	suborder_4359	subproduct_3169	equip_3	70	kg	mode_0	684	0	0	0
15587	order_72	suborder_6512	subproduct_3169	equip_3	70	kg	mode_0	684	0	0	0
15588	order_72	suborder_10015	subproduct_3169	equip_3	70	kg	mode_0	684	0	0	0
15589	order_500	suborder_1536	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15590	order_500	suborder_2971	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15591	order_500	suborder_3244	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15592	order_300	suborder_4845	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15593	order_325	suborder_5724	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15594	order_500	suborder_8293	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15595	order_211	suborder_9031	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15596	order_300	suborder_9471	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15597	order_281	suborder_9640	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15598	order_300	suborder_9796	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15599	order_325	suborder_9993	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15600	order_325	suborder_10324	subproduct_39	equip_3	64	kg	mode_0	684	0	0	0
15601	order_144	suborder_1754	subproduct_2826	equip_3	70	kg	mode_0	684	0	0	0
15602	order_144	suborder_2092	subproduct_2826	equip_3	70	kg	mode_0	684	0	0	0
15603	order_144	suborder_4866	subproduct_2826	equip_3	70	kg	mode_0	684	0	0	0
15604	order_144	suborder_4921	subproduct_2826	equip_3	70	kg	mode_0	684	0	0	0
15605	order_144	suborder_10400	subproduct_2826	equip_3	70	kg	mode_0	684	0	0	0
15606	order_41	suborder_1776	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15607	order_536	suborder_2377	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15608	order_333	suborder_3074	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15609	order_536	suborder_4011	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15610	order_41	suborder_4209	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15611	order_536	suborder_5959	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15612	order_333	suborder_6482	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15613	order_333	suborder_8237	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15614	order_41	suborder_8302	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15615	order_41	suborder_9428	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15616	order_333	suborder_9831	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15617	order_536	suborder_9850	subproduct_1353	equip_3	59	kg	mode_0	684	0	0	0
15618	order_375	suborder_1798	subproduct_927	equip_3	59	kg	mode_0	684	0	0	0
15619	order_375	suborder_8151	subproduct_927	equip_3	59	kg	mode_0	684	0	0	0
15620	order_375	suborder_9046	subproduct_927	equip_3	59	kg	mode_0	684	0	0	0
15621	order_375	suborder_10908	subproduct_927	equip_3	59	kg	mode_0	684	0	0	0
15622	order_375	suborder_11246	subproduct_927	equip_3	59	kg	mode_0	684	0	0	0
15623	order_404	suborder_1800	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15624	order_301	suborder_2990	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15625	order_301	suborder_4402	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15626	order_301	suborder_5769	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15627	order_392	suborder_6198	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15628	order_471	suborder_6253	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15629	order_354	suborder_6506	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15630	order_447	suborder_7975	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15631	order_392	suborder_8300	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15632	order_301	suborder_8718	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15633	order_392	suborder_9426	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15634	order_392	suborder_10682	subproduct_208	equip_3	66	kg	mode_0	684	0	0	0
15635	order_302	suborder_1892	subproduct_3081	equip_3	46	kg	mode_0	684	1	2021-12-14 22:16:00	2021-12-15 10:26:00
15636	order_302	suborder_2666	subproduct_3081	equip_3	46	kg	mode_0	684	1	2021-12-14 10:06:00	2021-12-14 22:16:00
15637	order_302	suborder_8789	subproduct_3081	equip_3	46	kg	mode_0	684	0	0	0
15638	order_302	suborder_11153	subproduct_3081	equip_3	46	kg	mode_0	684	0	0	0
15639	order_247	suborder_1916	subproduct_1589	equip_3	48	kg	mode_0	684	0	0	0
15640	order_247	suborder_3336	subproduct_1589	equip_3	48	kg	mode_0	684	0	0	0
15641	order_247	suborder_4470	subproduct_1589	equip_3	48	kg	mode_0	684	0	0	0
15642	order_247	suborder_5570	subproduct_1589	equip_3	48	kg	mode_0	684	0	0	0
15643	order_247	suborder_9674	subproduct_1589	equip_3	48	kg	mode_0	684	0	0	0
15644	order_85	suborder_2210	subproduct_3070	equip_3	191	kg	mode_0	684	0	0	0
15645	order_70	suborder_3166	subproduct_3070	equip_3	191	kg	mode_0	684	0	0	0
15646	order_17	suborder_2316	subproduct_1233	equip_3	128	kg	mode_0	684	0	0	0
15647	order_17	suborder_4978	subproduct_1233	equip_3	128	kg	mode_0	684	0	0	0
15648	order_17	suborder_8954	subproduct_1233	equip_3	128	kg	mode_0	684	1	2021-12-22 07:35:00	2021-12-22 21:07:00
15649	order_371	suborder_2451	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15650	order_371	suborder_2806	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15651	order_119	suborder_3725	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15652	order_119	suborder_6214	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15653	order_371	suborder_6782	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15654	order_119	suborder_7474	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15655	order_119	suborder_10898	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15656	order_371	suborder_11034	subproduct_1527	equip_3	64	kg	mode_0	684	0	0	0
15657	order_358	suborder_2656	subproduct_1043	equip_3	72	kg	mode_0	684	0	0	0
15658	order_358	suborder_3579	subproduct_1043	equip_3	72	kg	mode_0	684	0	0	0
15659	order_358	suborder_3632	subproduct_1043	equip_3	72	kg	mode_0	684	0	0	0
15660	order_358	suborder_7779	subproduct_1043	equip_3	72	kg	mode_0	684	0	0	0
15661	order_194	suborder_9322	subproduct_1043	equip_3	72	kg	mode_0	684	0	0	0
15662	order_480	suborder_2802	subproduct_3165	equip_3	48	kg	mode_0	684	0	0	0
15663	order_480	suborder_4789	subproduct_3165	equip_3	48	kg	mode_0	684	0	0	0
15664	order_480	suborder_5171	subproduct_3165	equip_3	48	kg	mode_0	684	0	0	0
15665	order_480	suborder_11548	subproduct_3165	equip_3	48	kg	mode_0	684	0	0	0
15666	order_143	suborder_2846	subproduct_2224	equip_3	208	kg	mode_0	684	0	0	0
15667	order_296	suborder_3465	subproduct_76	equip_3	70	kg	mode_0	684	0	0	0
15668	order_296	suborder_4521	subproduct_76	equip_3	70	kg	mode_0	684	0	0	0
15669	order_296	suborder_7998	subproduct_76	equip_3	70	kg	mode_0	684	0	0	0
15670	order_296	suborder_9633	subproduct_76	equip_3	70	kg	mode_0	684	0	0	0
15671	order_439	suborder_4146	subproduct_2781	equip_3	69	kg	mode_0	684	0	0	0
15672	order_528	suborder_5150	subproduct_2781	equip_3	69	kg	mode_0	684	0	0	0
15673	order_58	suborder_4954	subproduct_2693	equip_3	181	kg	mode_0	684	0	0	0
15674	order_245	suborder_5313	subproduct_2535	equip_3	65	kg	mode_0	684	1	2021-12-18 19:29:00	2021-12-19 07:58:00
15675	order_114	suborder_6546	subproduct_2471	equip_3	191	kg	mode_0	684	1	2021-12-21 14:47:00	2021-12-22 05:22:00
15676	order_205	suborder_6893	subproduct_2471	equip_3	191	kg	mode_0	684	0	0	0
15677	order_205	suborder_7310	subproduct_2471	equip_3	191	kg	mode_0	684	1	2021-12-22 21:07:00	2021-12-23 11:42:00
15678	order_205	suborder_7418	subproduct_2471	equip_3	191	kg	mode_0	684	0	0	0
15679	order_14	suborder_7012	subproduct_2251	equip_3	63	kg	mode_0	684	0	0	0
15680	order_339	suborder_7241	subproduct_2004	equip_3	178	kg	mode_0	684	0	0	0
15681	order_310	suborder_7646	subproduct_2239	equip_3	234	kg	mode_0	684	1	2021-12-16 13:18:00	2021-12-17 04:36:00
15682	order_414	suborder_7904	subproduct_337	equip_3	178	kg	mode_0	684	1	2021-12-20 08:47:00	2021-12-20 23:09:00
15683	order_414	suborder_8703	subproduct_337	equip_3	178	kg	mode_0	684	1	2021-12-23 11:42:00	2021-12-24 02:04:00
15684	order_414	suborder_9844	subproduct_337	equip_3	178	kg	mode_0	684	1	2021-12-15 22:56:00	2021-12-16 13:18:00
15685	order_196	suborder_8156	subproduct_535	equip_3	99	kg	mode_0	684	1	2021-12-13 21:03:00	2021-12-14 10:06:00
15686	order_461	suborder_9567	subproduct_1305	equip_3	215	kg	mode_0	684	1	2021-12-17 04:36:00	2021-12-17 19:35:00
15687	order_96	suborder_9654	subproduct_3048	equip_3	210	kg	mode_0	684	0	0	0
15688	order_52	suborder_1263	subproduct_1160	equip_80	731	kg	mode_0	0	0	0	0
15689	order_52	suborder_6169	subproduct_1160	equip_80	731	kg	mode_0	0	0	0	0
15690	order_242	suborder_1361	subproduct_1653	equip_80	1081	kg	mode_0	0	0	0	0
15691	order_52	suborder_1565	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15692	order_52	suborder_1933	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15693	order_52	suborder_3138	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15694	order_52	suborder_3441	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15695	order_52	suborder_4442	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15696	order_52	suborder_5855	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15697	order_52	suborder_6540	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15698	order_52	suborder_7196	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15699	order_52	suborder_7791	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15700	order_52	suborder_8162	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15701	order_52	suborder_8411	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15702	order_52	suborder_9092	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15703	order_52	suborder_10235	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15704	order_52	suborder_10732	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15705	order_52	suborder_11357	subproduct_1168	equip_80	731	kg	mode_0	0	0	0	0
15706	order_188	suborder_1615	subproduct_230	equip_80	753	kg	mode_0	0	0	0	0
15707	order_188	suborder_1934	subproduct_230	equip_80	753	kg	mode_0	0	0	0	0
15708	order_188	suborder_7152	subproduct_230	equip_80	753	kg	mode_0	0	0	0	0
15709	order_188	suborder_7728	subproduct_230	equip_80	753	kg	mode_0	0	0	0	0
15710	order_188	suborder_10602	subproduct_230	equip_80	753	kg	mode_0	0	0	0	0
15711	order_242	suborder_2060	subproduct_3266	equip_80	1081	kg	mode_0	0	0	0	0
15712	order_242	suborder_9368	subproduct_3266	equip_80	1081	kg	mode_0	0	0	0	0
15713	order_293	suborder_2429	subproduct_1766	equip_80	623	kg	mode_0	0	0	0	0
15714	order_293	suborder_3048	subproduct_1766	equip_80	623	kg	mode_0	0	0	0	0
15715	order_293	suborder_10946	subproduct_1766	equip_80	623	kg	mode_0	0	0	0	0
15716	order_52	suborder_2557	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15717	order_52	suborder_2818	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15718	order_150	suborder_3950	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15719	order_150	suborder_6619	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15720	order_52	suborder_7065	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15721	order_52	suborder_7558	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15722	order_52	suborder_7654	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15723	order_150	suborder_9440	subproduct_1105	equip_80	731	kg	mode_0	0	0	0	0
15724	order_188	suborder_2825	subproduct_2602	equip_80	753	kg	mode_0	0	0	0	0
15725	order_52	suborder_3137	subproduct_417	equip_80	731	kg	mode_0	0	0	0	0
15726	order_150	suborder_6046	subproduct_417	equip_80	731	kg	mode_0	0	0	0	0
15727	order_150	suborder_8019	subproduct_417	equip_80	731	kg	mode_0	0	0	0	0
15728	order_52	suborder_5710	subproduct_1108	equip_80	731	kg	mode_0	0	0	0	0
15729	order_52	suborder_8907	subproduct_1108	equip_80	731	kg	mode_0	0	0	0	0
15730	order_242	suborder_6733	subproduct_897	equip_80	1081	kg	mode_0	0	0	0	0
15731	order_293	suborder_7235	subproduct_1980	equip_80	623	kg	mode_0	0	0	0	0
15732	order_52	suborder_7494	subproduct_1275	equip_80	731	kg	mode_0	0	0	0	0
15733	order_150	suborder_8957	subproduct_1275	equip_80	731	kg	mode_0	0	0	0	0
15734	order_293	suborder_8758	subproduct_2538	equip_80	623	kg	mode_0	0	0	0	0
15735	order_188	suborder_8776	subproduct_2708	equip_80	753	kg	mode_0	0	0	0	0
15736	order_459	suborder_10846	subproduct_2401	equip_80	657	kg	mode_0	0	0	0	0
15737	order_52	suborder_1263	subproduct_1160	equip_82	731	kg	mode_0	0	0	0	0
15738	order_52	suborder_6169	subproduct_1160	equip_82	731	kg	mode_0	0	0	0	0
15739	order_242	suborder_1361	subproduct_1653	equip_82	1081	kg	mode_0	0	0	0	0
15740	order_52	suborder_1565	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15741	order_52	suborder_1933	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15742	order_52	suborder_3138	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15743	order_52	suborder_3441	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15744	order_52	suborder_4442	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15745	order_52	suborder_5855	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15746	order_52	suborder_6540	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15747	order_52	suborder_7196	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15748	order_52	suborder_7791	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15749	order_52	suborder_8162	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15750	order_52	suborder_8411	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15751	order_52	suborder_9092	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15752	order_52	suborder_10235	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15753	order_52	suborder_10732	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15754	order_52	suborder_11357	subproduct_1168	equip_82	731	kg	mode_0	0	0	0	0
15755	order_188	suborder_1615	subproduct_230	equip_82	753	kg	mode_0	0	0	0	0
15756	order_188	suborder_1934	subproduct_230	equip_82	753	kg	mode_0	0	0	0	0
15757	order_188	suborder_7152	subproduct_230	equip_82	753	kg	mode_0	0	0	0	0
15758	order_188	suborder_7728	subproduct_230	equip_82	753	kg	mode_0	0	0	0	0
15759	order_188	suborder_10602	subproduct_230	equip_82	753	kg	mode_0	0	0	0	0
15760	order_242	suborder_2060	subproduct_3266	equip_82	1081	kg	mode_0	0	0	0	0
15761	order_242	suborder_9368	subproduct_3266	equip_82	1081	kg	mode_0	0	0	0	0
15762	order_293	suborder_2429	subproduct_1766	equip_82	623	kg	mode_0	0	0	0	0
15763	order_293	suborder_3048	subproduct_1766	equip_82	623	kg	mode_0	0	0	0	0
15764	order_293	suborder_10946	subproduct_1766	equip_82	623	kg	mode_0	0	0	0	0
15765	order_52	suborder_2557	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15766	order_52	suborder_2818	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15767	order_150	suborder_3950	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15768	order_150	suborder_6619	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15769	order_52	suborder_7065	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15770	order_52	suborder_7558	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15771	order_52	suborder_7654	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15772	order_150	suborder_9440	subproduct_1105	equip_82	731	kg	mode_0	0	0	0	0
15773	order_188	suborder_2825	subproduct_2602	equip_82	753	kg	mode_0	0	0	0	0
15774	order_52	suborder_3137	subproduct_417	equip_82	731	kg	mode_0	0	0	0	0
15775	order_150	suborder_6046	subproduct_417	equip_82	731	kg	mode_0	0	0	0	0
15776	order_150	suborder_8019	subproduct_417	equip_82	731	kg	mode_0	0	0	0	0
15777	order_52	suborder_5710	subproduct_1108	equip_82	731	kg	mode_0	0	0	0	0
15778	order_52	suborder_8907	subproduct_1108	equip_82	731	kg	mode_0	0	0	0	0
15779	order_242	suborder_6733	subproduct_897	equip_82	1081	kg	mode_0	0	0	0	0
15780	order_293	suborder_7235	subproduct_1980	equip_82	623	kg	mode_0	0	0	0	0
15781	order_52	suborder_7494	subproduct_1275	equip_82	731	kg	mode_0	0	0	0	0
15782	order_150	suborder_8957	subproduct_1275	equip_82	731	kg	mode_0	0	0	0	0
15783	order_293	suborder_8758	subproduct_2538	equip_82	623	kg	mode_0	0	0	0	0
15784	order_188	suborder_8776	subproduct_2708	equip_82	753	kg	mode_0	0	0	0	0
15785	order_459	suborder_10846	subproduct_2401	equip_82	657	kg	mode_0	0	0	0	0
15786	order_52	suborder_1263	subproduct_1160	equip_79	731	kg	mode_0	0	0	0	0
15787	order_52	suborder_6169	subproduct_1160	equip_79	731	kg	mode_0	0	0	0	0
15788	order_242	suborder_1361	subproduct_1653	equip_79	1081	kg	mode_0	0	0	0	0
15789	order_52	suborder_1565	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15790	order_52	suborder_1933	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15791	order_52	suborder_3138	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15792	order_52	suborder_3441	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15793	order_52	suborder_4442	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15794	order_52	suborder_5855	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15795	order_52	suborder_6540	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15796	order_52	suborder_7196	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15797	order_52	suborder_7791	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15798	order_52	suborder_8162	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15799	order_52	suborder_8411	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15800	order_52	suborder_9092	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
15801	order_52	suborder_10235	subproduct_1168	equip_79	731	kg	mode_0	0	0	0	0
